Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,164.7899932861328,165.00999450683594,163.83999633789062,164.11000061035156,132.2191162109375,9291100
2014-01-03,164.39999389648438,164.8699951171875,164.0399932861328,164.38999938964844,132.44476318359375,6127600
2014-01-06,164.99000549316406,165.05999755859375,163.7100067138672,163.88999938964844,132.0419158935547,7446800
2014-01-07,164.66000366210938,165.2899932861328,164.52000427246094,164.97000122070312,132.9120330810547,5387200
2014-01-08,164.6999969482422,164.8300018310547,163.91000366210938,164.35000610351562,132.41249084472656,9461800
2014-01-09,164.9499969482422,164.99000549316406,163.52000427246094,164.19000244140625,132.28350830078125,8212900
2014-01-10,164.55999755859375,164.69000244140625,163.52000427246094,164.17999267578125,132.2754364013672,7497200
2014-01-13,163.89999389648438,164.27999877929688,162.13999938964844,162.24000549316406,130.7124786376953,10676100
2014-01-14,162.74000549316406,163.47000122070312,162.3699951171875,163.4499969482422,131.6873779296875,7335400
2014-01-15,163.66000366210938,164.8000030517578,163.58999633789062,164.57000732421875,132.58969116210938,7780800
2014-01-16,164.22000122070312,164.3300018310547,163.52000427246094,163.97999572753906,132.11436462402344,5170900
2014-01-17,163.7899932861328,164.58999633789062,163.61000061035156,164.0800018310547,132.3021697998047,8013200
2014-01-21,165.02999877929688,165.0500030517578,162.7899932861328,163.72999572753906,132.02003479003906,9675200
2014-01-22,163.75999450683594,163.8000030517578,162.99000549316406,163.47000122070312,131.81045532226562,5418100
2014-01-23,162.42999267578125,162.42999267578125,161.07000732421875,161.7100067138672,130.39114379882812,9456000
2014-01-24,160.7100067138672,160.88999938964844,158.47999572753906,158.47999572753906,127.78687286376953,14663200
2014-01-27,158.7100067138672,159.11000061035156,157.50999450683594,158.02000427246094,127.4159164428711,14215300
2014-01-28,158.47000122070312,159.1699981689453,158.27999877929688,158.94000244140625,128.15774536132812,8308000
2014-01-29,157.66000366210938,158.25,156.75,157.10000610351562,126.674072265625,14271200
2014-01-30,158.3000030517578,158.77000427246094,157.3699951171875,158.1699981689453,127.53678894042969,7864700
2014-01-31,156.22999572753906,157.6999969482422,155.85000610351562,156.75,126.39196014404297,10693100
2014-02-03,156.57000732421875,156.75999450683594,153.25,153.52999877929688,123.79550170898438,18172800
2014-02-04,153.9499969482422,154.52999877929688,153.25999450683594,154.0800018310547,124.23897552490234,11853400
2014-02-05,153.72000122070312,154.50999450683594,153.1199951171875,154.17999267578125,124.3196029663086,11603200
2014-02-06,154.6999969482422,156.14999389648438,154.6999969482422,156.13999938964844,125.89996337890625,10426200
2014-02-07,156.55999755859375,157.8000030517578,156.0500030517578,157.77999877929688,127.22232055664062,11528500
2014-02-10,157.75999450683594,157.82000732421875,157.1300048828125,157.75,127.1982421875,4790700
2014-02-11,158.05999755859375,160.08999633789062,157.94000244140625,159.75999450683594,128.8189697265625,7620400
2014-02-12,160.0,160.4499969482422,159.33999633789062,159.7100067138672,128.77867126464844,5249600
2014-02-13,158.66000366210938,160.47000122070312,158.61000061035156,160.2899932861328,129.246337890625,5085000
2014-02-14,160.0800018310547,161.8300018310547,159.89999389648438,161.58999633789062,130.2944793701172,5824400
2014-02-18,161.6999969482422,161.75999450683594,161.1300048828125,161.41000366210938,130.14938354492188,4966400
2014-02-19,161.02000427246094,162.33999633789062,160.3800048828125,160.52000427246094,129.4316864013672,8245400
2014-02-20,160.55999755859375,161.72000122070312,160.10000610351562,161.30999755859375,130.0687713623047,7035600
2014-02-21,161.0800018310547,161.6199951171875,160.6199951171875,160.80999755859375,130.01614379882812,5268200
2014-02-24,161.02000427246094,162.69000244140625,160.97000122070312,161.66000366210938,130.70333862304688,6704400
2014-02-25,161.74000549316406,162.24000549316406,161.1300048828125,161.5,130.57406616210938,6067800
2014-02-26,161.7100067138672,162.25999450683594,161.27000427246094,161.83999633789062,130.84893798828125,5032900
2014-02-27,161.63999938964844,162.55999755859375,161.3699951171875,162.5500030517578,131.4230194091797,5292500
2014-02-28,162.55999755859375,163.77000427246094,162.00999450683594,163.02000427246094,131.80294799804688,10010400
2014-03-03,161.58999633789062,162.19000244140625,160.49000549316406,161.49000549316406,130.56597900390625,9144400
2014-03-04,163.1300048828125,164.0,163.0500030517578,163.6300048828125,132.296142578125,7947500
2014-03-05,163.77999877929688,163.82000732421875,163.2100067138672,163.35000610351562,132.0697479248047,4968400
2014-03-06,163.82000732421875,164.30999755859375,163.75999450683594,164.08999633789062,132.66806030273438,4651800
2014-03-07,164.75999450683594,164.88999938964844,163.80999755859375,164.33999633789062,132.87025451660156,7381900
2014-03-10,164.0500030517578,164.16000366210938,163.17999267578125,163.99000549316406,132.58724975585938,3995400
2014-03-11,164.27999877929688,164.49000549316406,163.11000061035156,163.4199981689453,132.12635803222656,5198700
2014-03-12,162.66000366210938,163.57000732421875,162.47000122070312,163.22999572753906,131.97279357910156,5250800
2014-03-13,163.74000549316406,164.02999877929688,160.77999877929688,161.0500030517578,130.2101593017578,9500500
2014-03-14,160.72999572753906,161.60000610351562,160.3800048828125,160.64999389648438,129.88677978515625,8603100
2014-03-17,161.39999389648438,162.6699981689453,161.3300018310547,162.3699951171875,131.2774200439453,6641400
2014-03-18,162.69000244140625,163.63999938964844,162.5500030517578,163.27999877929688,132.0132598876953,7094600
2014-03-19,163.25999450683594,163.57000732421875,161.14999389648438,162.19000244140625,131.13194274902344,7936400
2014-03-20,161.85000610351562,163.47000122070312,161.47999572753906,163.3000030517578,132.0293731689453,6616200
2014-03-21,163.47000122070312,164.1999969482422,162.52999877929688,162.6300048828125,131.71510314941406,7629500
2014-03-24,163.1300048828125,163.4600067138672,161.77999877929688,162.44000244140625,131.56124877929688,6336000
2014-03-25,163.3699951171875,163.72000122070312,162.57000732421875,163.38999938964844,132.33055114746094,5991100
2014-03-26,164.07000732421875,164.3300018310547,162.32000732421875,162.3300018310547,131.47219848632812,6133800
2014-03-27,162.25,162.67999267578125,161.5399932861328,162.27999877929688,131.43170166015625,7713700
