Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,87.55000305175781,87.58000183105469,87.0199966430664,87.2699966430664,79.9117202758789,29177500
2014-01-03,87.2699966430664,87.3499984741211,86.62000274658203,86.63999938964844,79.33485412597656,35723700
2014-01-06,86.66000366210938,86.76000213623047,86.0,86.31999969482422,79.04180145263672,32073100
2014-01-07,86.72000122070312,87.25,86.55999755859375,87.12000274658203,79.77436828613281,25860600
2014-01-08,87.13999938964844,87.55000305175781,86.94999694824219,87.30999755859375,79.94837188720703,27197400
2014-01-09,87.62999725341797,87.63999938964844,86.72000122070312,87.0199966430664,79.68278503417969,23674700
2014-01-10,87.2300033569336,87.4000015258789,86.58000183105469,87.30000305175781,79.939208984375,38008900
2014-01-13,87.18000030517578,87.4800033569336,85.68000030517578,86.01000213623047,78.7579574584961,48842300
2014-01-14,86.30000305175781,87.72000122070312,86.30000305175781,87.6500015258789,80.2596664428711,37178900
2014-01-15,88.02999877929688,88.54000091552734,87.94000244140625,88.37000274658203,80.91899871826172,39835600
2014-01-16,88.30000305175781,88.51000213623047,88.16000366210938,88.37999725341797,80.92813110351562,31630100
2014-01-17,88.11000061035156,88.37000274658203,87.66999816894531,87.87999725341797,80.47029113769531,36895800
2014-01-21,88.44000244140625,88.58999633789062,87.80999755859375,88.55000305175781,81.08378601074219,26412700
2014-01-22,88.77999877929688,89.0,88.5199966430664,88.77999877929688,81.29439544677734,29376900
2014-01-23,88.51000213623047,88.5199966430664,87.86000061035156,88.4800033569336,81.0196762084961,35011900
2014-01-24,88.05000305175781,88.18000030517578,86.70999908447266,86.73999786376953,79.4264144897461,63974600
2014-01-27,86.73999786376953,86.88999938964844,85.25,85.9000015258789,78.6572494506836,63519300
2014-01-28,85.5,85.94000244140625,85.30999755859375,85.8499984741211,78.61146545410156,44378800
2014-01-29,85.11000061035156,85.73999786376953,84.76000213623047,84.93000030517578,77.76899719238281,51939300
2014-01-30,85.97000122070312,86.80000305175781,85.87999725341797,86.5,79.20662689208984,65833600
2014-01-31,85.54000091552734,86.68000030517578,85.44999694824219,86.2699966430664,78.99604034423828,45187000
2014-02-03,86.11000061035156,86.5,84.06999969482422,84.29000091552734,77.18302154541016,65596900
2014-02-04,84.72000122070312,85.25,84.45999908447266,84.91000366210938,77.75071716308594,37675500
2014-02-05,84.62999725341797,84.98999786376953,83.73999786376953,84.69000244140625,77.54926300048828,41721800
2014-02-06,84.94000244140625,85.87999725341797,84.91999816894531,85.7699966430664,78.5382080078125,32308600
2014-02-07,86.25,87.36000061035156,86.0,87.30000305175781,79.939208984375,38359400
2014-02-10,87.2699966430664,87.83999633789062,87.20999908447266,87.80000305175781,80.39705657958984,30205400
2014-02-11,87.98999786376953,88.97000122070312,87.88999938964844,88.80000305175781,81.31271362304688,38635500
2014-02-12,88.9800033569336,89.16999816894531,88.69999694824219,88.97000122070312,81.4683837890625,32507200
2014-02-13,88.31999969482422,89.69999694824219,88.30000305175781,89.62999725341797,82.07273864746094,40454500
2014-02-14,89.5999984741211,90.01000213623047,89.33000183105469,89.80999755859375,82.23754119873047,33212400
2014-02-18,89.95999908447266,90.41999816894531,89.73999786376953,90.25,82.64044952392578,29546600
2014-02-19,90.08000183105469,90.29000091552734,89.44999694824219,89.62999725341797,82.07273864746094,41749900
2014-02-20,89.69000244140625,90.22000122070312,89.30999755859375,90.05000305175781,82.45732116699219,41814800
2014-02-21,90.33999633789062,90.47000122070312,89.81999969482422,89.93000030517578,82.34746551513672,31192200
2014-02-24,90.13999938964844,90.81999969482422,90.04000091552734,90.41000366210938,82.78697204589844,31500400
2014-02-25,90.54000091552734,90.72000122070312,90.0199966430664,90.30999755859375,82.69537353515625,26771700
2014-02-26,90.55000305175781,90.83999633789062,89.87000274658203,90.2300033569336,82.62216186523438,42953700
2014-02-27,89.87000274658203,90.52999877929688,89.7300033569336,90.44000244140625,83.15821075439453,28742400
2014-02-28,90.41999816894531,90.95999908447266,89.54000091552734,90.33999633789062,83.06624603271484,48609800
2014-03-03,89.48999786376953,89.91000366210938,88.87000274658203,89.66999816894531,82.45021057128906,38885700
2014-03-04,90.6500015258789,90.9800033569336,90.55999755859375,90.80999755859375,83.49842071533203,33189000
2014-03-05,90.95999908447266,91.22000122070312,90.7699966430664,91.05999755859375,83.72828674316406,27203300
2014-03-06,91.2699966430664,91.33999633789062,90.6500015258789,90.9800033569336,83.65473937988281,24063900
2014-03-07,91.2699966430664,91.36000061035156,90.06999969482422,90.52999877929688,83.24095916748047,31167800
2014-03-10,90.4800033569336,90.66000366210938,90.02999877929688,90.61000061035156,83.31452941894531,18131700
2014-03-11,90.83000183105469,91.05999755859375,89.94999694824219,90.22000122070312,82.9559326171875,27484300
2014-03-12,89.80999755859375,90.61000061035156,89.4800033569336,90.55999755859375,83.26852416992188,27977200
2014-03-13,90.9000015258789,90.93000030517578,88.87000274658203,89.27999877929688,82.09158325195312,48542000
2014-03-14,88.98999786376953,89.37999725341797,88.62999725341797,88.66999816894531,81.53070068359375,38732300
2014-03-17,89.23999786376953,89.91000366210938,89.19000244140625,89.44999694824219,82.24787902832031,28467200
2014-03-18,89.55999755859375,90.63999938964844,89.52999877929688,90.52999877929688,83.24095916748047,31250200
2014-03-19,90.55999755859375,90.66000366210938,89.44999694824219,90.04000091552734,82.79043579101562,40869400
2014-03-20,89.76000213623047,90.55999755859375,89.58000183105469,90.29000091552734,83.0202865600586,31634500
2014-03-21,90.5999984741211,90.6500015258789,88.83000183105469,89.0,82.02128601074219,62754000
2014-03-24,89.31999969482422,89.38999938964844,87.41000366210938,88.22000122070312,81.30243682861328,77735300
2014-03-25,88.68000030517578,89.25,87.7699966430664,88.51000213623047,81.5697250366211,41723300
2014-03-26,88.94999694824219,89.1500015258789,87.36000061035156,87.37000274658203,80.51910400390625,40930400
2014-03-27,87.25,87.63999938964844,86.4000015258789,86.87999725341797,80.06751251220703,64784500
2014-03-28,87.16000366210938,88.01000213623047,86.80999755859375,87.05000305175781,80.22419738769531,39895100
2014-03-31,87.7300033569336,88.26000213623047,87.62000274658203,87.66999816894531,80.79556274414062,33924300
2014-04-01,88.0999984741211,89.2699966430664,87.70999908447266,89.20999908447266,82.21479034423828,38683800
2014-04-02,89.58999633789062,89.68000030517578,89.04000091552734,89.44000244140625,82.42679595947266,34631600
2014-04-03,89.52999877929688,89.68000030517578,88.22000122070312,88.7300033569336,81.77245330810547,30319100
2014-04-04,89.31999969482422,89.41000366210938,86.13999938964844,86.37000274658203,79.59750366210938,131213200
2014-04-07,85.83000183105469,86.62999725341797,84.94999694824219,85.55000305175781,78.84178924560547,83995800
2014-04-08,85.6500015258789,86.45999908447266,85.3499984741211,86.33999633789062,79.5698471069336,51495700
2014-04-09,86.66000366210938,87.87000274658203,86.43000030517578,87.81999969482422,80.93383026123047,45685200
2014-04-10,87.87999725341797,87.87999725341797,84.86000061035156,85.0999984741211,78.4271011352539,73659600
2014-04-11,84.33999633789062,85.44000244140625,83.91000366210938,84.11000061035156,77.51473236083984,93657400
2014-04-14,84.8499984741211,85.22000122070312,83.98999786376953,84.7699966430664,78.12297058105469,46500700
2014-04-15,85.08000183105469,85.54000091552734,83.27999877929688,85.05000305175781,78.3810043334961,84631500
2014-04-16,85.79000091552734,86.18000030517578,85.08999633789062,86.18000030517578,79.42241668701172,46970900
2014-04-17,85.8499984741211,86.62999725341797,85.62999725341797,86.19999694824219,79.44084930419922,53719500
2014-04-21,86.4000015258789,86.83999633789062,86.0,86.83999633789062,80.0306396484375,25947900
2014-04-22,87.13999938964844,87.75,86.98999786376953,87.52999877929688,80.66654968261719,38593400
2014-04-23,87.52999877929688,87.55999755859375,86.70999908447266,86.76000213623047,79.95692443847656,34376700
2014-04-24,88.19000244140625,88.20999908447266,86.6500015258789,87.58999633789062,80.72184753417969,48926300
2014-04-25,87.06999969482422,87.16999816894531,85.9800033569336,86.19000244140625,79.4316177368164,44334000
2014-04-28,86.5999984741211,87.11000061035156,85.11000061035156,86.47000122070312,79.68964385986328,58623800
2014-04-29,86.7300033569336,87.31999969482422,86.30999755859375,87.16000366210938,80.3255615234375,36742700
2014-04-30,86.76000213623047,87.4800033569336,86.54000091552734,87.38999938964844,80.53752899169922,38689400
2014-05-01,87.52999877929688,88.1500015258789,87.30999755859375,87.6500015258789,80.77716064453125,37127200
2014-05-02,87.94999694824219,88.11000061035156,87.27999877929688,87.48999786376953,80.62968444824219,40074200
2014-05-05,86.97000122070312,87.97000122070312,86.76000213623047,87.94999694824219,81.05362701416016,27924400
2014-05-06,87.80999755859375,87.86000061035156,86.7699966430664,86.80999755859375,80.00301361083984,33698500
2014-05-07,86.98999786376953,87.08000183105469,85.52999877929688,86.55999755859375,79.77259826660156,67489100
2014-05-08,86.25,87.52999877929688,86.05000305175781,86.4800033569336,79.6988754272461,46556900
2014-05-09,86.43000030517578,86.86000061035156,85.8499984741211,86.80000305175781,79.9937973022461,35081500
2014-05-12,87.31999969482422,88.26000213623047,87.23999786376953,88.2300033569336,81.3116683959961,38951100
2014-05-13,88.30999755859375,88.61000061035156,88.12000274658203,88.29000091552734,81.366943359375,30311900
2014-05-14,88.0199966430664,88.3499984741211,87.62000274658203,87.83000183105469,80.94304656982422,26483600
2014-05-15,87.80999755859375,87.95999908447266,86.58000183105469,87.13999938964844,80.3071060180664,59680300
2014-05-16,87.23999786376953,87.76000213623047,86.63999938964844,87.70999908447266,80.83245086669922,66804100
2014-05-19,87.44999694824219,88.45999908447266,87.30000305175781,88.31999969482422,81.39459991455078,32017000
2014-05-20,88.27999877929688,88.5999984741211,87.63999938964844,88.0,81.09968566894531,33716000
2014-05-21,88.16000366210938,88.88999938964844,88.11000061035156,88.83999633789062,81.87385559082031,36837700
2014-05-22,88.94000244140625,89.4800033569336,88.80000305175781,89.2300033569336,82.23326873779297,30617100
2014-05-23,89.31999969482422,89.9000015258789,89.12000274658203,89.87999725341797,82.83226776123047,22687300
2014-05-27,90.27999877929688,91.0199966430664,90.19999694824219,91.0,83.86444854736328,29725200
2014-05-28,90.97000122070312,91.0999984741211,90.6500015258789,90.72000122070312,83.60639953613281,30468100
2014-05-29,91.04000091552734,91.30999755859375,90.86000061035156,91.30000305175781,84.14090728759766,33036100
